OBJECTID,SUBJ_STATE,FEATURE,Shape__Area,Shape__Length
159,OREGON,1,3402213.87097168,16768.4516847589
160,OREGON,1,1822.35229492188,169.964021888288
161,OREGON,1,416476.470092773,5625.19099945842
162,OREGON,1,72388.7814941406,1069.89600378994
163,OREGON,1,16224.3817138672,513.051627677201
164,OREGON,1,1112819.78973389,6286.53634218469
165,OREGON,1,110462.66192627,1846.84139570006
166,OREGON,1,1374.47814941406,136.5500466648
167,OREGON,1,30452.9006958008,671.247962301825
168,OREGON,1,443751.957641602,3744.52277166722
169,OREGON,1,5547.72698974609,298.593262102541
170,OREGON,1,198241.054504395,2107.59114109298
171,OREGON,1,1075300.13775635,5724.50835672148
172,OREGON,1,2405.92443847656,189.28258700427
173,OREGON,1,1092577.82006836,9500.29907358788
174,OREGON,1,3742215.90557861,9447.0211072083
175,OREGON,1,225386.63873291,3120.78166500749
176,OREGON,1,15820.3756713867,508.362202605507
177,OREGON,1,18919.4609985352,567.995405072786
178,OREGON,1,2684088.10687256,15316.1452171521
179,OREGON,1,4223414.22119141,9047.18223875582
180,OREGON,1,129580.478759766,2274.13289589095
181,OREGON,1,375844.691345215,2744.8425389945
182,OREGON,1,40523526.8220215,85850.6156456539
183,OREGON,1,60172.0549316406,1635.04190603793
184,OREGON,1,5407.03186035156,275.613546301105
185,OREGON,1,14680.2862548828,479.117242713149
186,OREGON,1,3024.833984375,212.502432635493
187,OREGON,1,15528.9802246094,570.511479496687
188,OREGON,1,548479.481506348,3948.66458021533
189,OREGON,1,44865.4094238281,854.091363147821
190,OREGON,1,20184.8262939453,633.865986840218
191,OREGON,1,3597.90936279297,252.715196614298
192,OREGON,1,2876941.18066406,16368.4610836996
193,OREGON,1,2928147.42797852,15989.448772357
194,OREGON,1,75404.3240966797,1170.22483880964
195,OREGON,1,5300674.49505615,14323.0751447158
196,OREGON,1,104317.207641602,1975.9355406748
197,OREGON,1,6067.99768066406,313.491865162775
198,OREGON,1,14313879.5222778,25232.7723861117
199,OREGON,1,117230.137817383,1512.64184302268
200,OREGON,1,3792.28814697266,269.903030164363
201,OREGON,1,137442.297119141,2178.26465502823
202,OREGON,1,23632.3856201172,785.101487583718
203,OREGON,1,6464326.57751465,27090.3244414156
204,OREGON,1,2542.546875,187.499544274329
205,OREGON,1,8146823.35839844,41005.8472142241
206,OREGON,1,219006.87890625,3254.11810504064
207,OREGON,1,42322.2138671875,1310.51133738439
208,OREGON,1,135742.359436035,2177.89123605952
209,OREGON,1,53891.2945556641,1103.49956326685
210,OREGON,1,48099.3235473633,1356.19677948568
211,OREGON,1,124654.209228516,1645.02071951137
212,OREGON,1,10945.1250610352,402.61725678932
213,OREGON,1,2545367.02770996,8304.50146191987
214,OREGON,1,53259.0821533203,917.792685310823
215,OREGON,1,11152.6309814453,403.100308311192
216,OREGON,1,3585.85729980469,219.707545630122
217,OREGON,1,260597.35369873,2424.20520606839
218,OREGON,1,2692.58172607422,191.349844244335
219,OREGON,1,4605.04559326172,253.968827093851
220,OREGON,1,9147.45294189453,423.964103322282
221,OREGON,1,12541.6086425781,448.049661033527
222,OREGON,1,504190.587280273,3935.62713066354
223,OREGON,1,8162.86193847656,347.031765071713
224,OREGON,1,79030.4885253906,1354.36243836304
225,OREGON,1,93658.6620483398,1664.33320850982
226,OREGON,1,2296.54571533203,206.484592890057
227,OREGON,1,1511.91833496094,157.635084858498
228,OREGON,1,138630.119873047,1889.68249820514
229,OREGON,1,23878.3665771484,608.447348097791
230,OREGON,1,3076.06378173828,217.651087235152
231,OREGON,1,3972.43768310547,246.70499548197
232,OREGON,1,3212.23767089844,210.051039437689
233,OREGON,1,1861.15521240234,175.378964905686
234,OREGON,1,3930.15063476563,230.949742644428
235,OREGON,1,45891.3478393555,937.928525314603
236,OREGON,1,178173.618774414,3362.08386529666
237,OREGON,1,40399.205871582,945.491837390268
238,OREGON,1,5870.33666992188,304.258064024887
239,OREGON,1,10100.5504150391,521.714773488211
240,OREGON,1,47047.4671630859,924.210625067286
241,OREGON,1,6926.39660644531,321.654011693242
242,OREGON,1,67330.8112182617,1113.11995486884
243,OREGON,1,28038.7824707031,745.388716798613
244,OREGON,1,5995.19604492188,355.405613188698
245,OREGON,1,9215068.82922363,38182.5281758511
246,OREGON,1,149707.8359375,2848.33671418472
247,OREGON,1,9329.88781738281,415.722200267341
248,OREGON,1,7394.54461669922,329.054232949882
249,OREGON,1,50928.3129272461,1175.11626198304
250,OREGON,1,5753.01495361328,309.436472836145
251,OREGON,1,2483.75,186.767718671181
252,OREGON,1,3920016.48937988,14339.4722170682
253,OREGON,1,9312.48443603516,387.485078436404
254,OREGON,1,56050.0186157227,866.205748202253
255,OREGON,1,4635.03137207031,269.584761892497
256,OREGON,1,46678.1940307617,1254.58944198545
257,OREGON,1,3722605.42828369,14727.3486890204
258,OREGON,1,5657.30291748047,284.611690921467
259,OREGON,1,850217.27911377,6014.48277678784
260,OREGON,1,9661.10076904297,388.284411095424
261,OREGON,1,12461.6233520508,460.814825960665
262,OREGON,1,4780.86364746094,290.006282235108
263,OREGON,1,20817.5935668945,697.123480655875
264,OREGON,1,5742.51782226563,291.296311558291
265,OREGON,1,4600.77056884766,266.046464477771
266,OREGON,1,573921.384277344,7007.27231348707
267,OREGON,1,2182520.36932373,8702.8191507139
268,OREGON,1,5448.16656494141,324.808277051013
269,OREGON,1,2587.71685791016,238.179814242437
270,OREGON,1,57082.3727416992,1265.49144096062
271,OREGON,1,171799.598205566,2474.6070866962
272,OREGON,1,3817183.65252686,12088.3180530614
273,OREGON,1,29970.2174072266,1051.65243334364
274,OREGON,1,640313.833740234,3336.1413889975
275,OREGON,1,13239087.6634521,23526.1668218595
276,OREGON,1,321403.210266113,3891.78139206541
277,OREGON,1,38400.3073730469,1013.86062070244
278,OREGON,1,65459.102355957,1065.38942295998
279,OREGON,1,6810.97918701172,307.418922805251
280,OREGON,1,561199.975463867,6375.9416307965
281,OREGON,1,10507.7091674805,556.250333554236
282,OREGON,1,200300.94354248,3566.86746786562
283,OREGON,1,1862.31689453125,160.506788540246
284,OREGON,1,38909.2059326172,1274.14935902077
285,OREGON,1,578783.614318848,4355.63148167629
286,OREGON,1,20793.2717285156,671.83529294852
287,OREGON,1,230045.324890137,2554.74889769379
288,OREGON,1,464718.123352051,4365.59765308113
289,OREGON,1,1222.97924804688,131.339044449617
290,OREGON,1,7728.76824951172,402.425012857078
291,OREGON,1,6183.45440673828,364.286671143291
292,OREGON,1,31924.3975830078,914.123461936553
293,OREGON,1,34111.0220336914,828.598906568741
294,OREGON,1,4503106.26757813,14900.796932952
295,OREGON,1,56728.2197265625,942.79850344246
296,OREGON,1,30656505.9106445,52286.3398944909
297,OREGON,1,563581.315734863,4173.19712125785
298,OREGON,1,1005.72277832031,121.352031898221
299,OREGON,1,44698.8958129883,1340.09069914661
300,OREGON,1,2114.19622802734,183.763907718486
301,OREGON,1,39764.991027832,1136.70340517547
302,OREGON,1,106866.710205078,3085.94575931096
303,OREGON,1,17671.3554077148,872.382685205372
304,OREGON,1,6450.04290771484,349.427857959912
305,OREGON,1,3083243.03723145,15597.4837386828
306,OREGON,1,481240.75,3322.70635775134
307,OREGON,1,72962.9166259766,1692.73290882715
308,OREGON,1,6327814.57165527,20400.3917550725
309,OREGON,1,3587082.70269775,9995.49327097199
310,OREGON,1,24597644.6641846,56487.403503262
311,OREGON,1,203346.998291016,2262.44594229367
312,OREGON,1,11024115.2246704,27318.8498860991
313,OREGON,1,212484.782409668,2553.49368710436
314,OREGON,1,2754940.10290527,10027.7384139779
315,OREGON,1,66623.9298706055,990.281649880756
316,OREGON,1,11428651.5175781,23337.1760247442
317,OREGON,1,106732.661682129,1908.53513394564
318,OREGON,1,37277.132019043,741.932342984436
319,OREGON,1,394334.374572754,2660.55788449222
320,OREGON,1,137238.689086914,1615.42176933287
321,OREGON,1,778208.238098145,6684.75142097573
322,OREGON,1,186679.425598145,1779.168275772
323,OREGON,1,514612.363037109,3229.10497598883
324,OREGON,1,230423.874145508,1921.6469178771
325,OREGON,1,37086.6157226563,759.720391855135
326,OREGON,1,5638.62109375,328.159795270818
327,OREGON,0,531927552.294434,2678197.02698099
328,OREGON,1,15490.61328125,547.531774350326
329,OREGON,1,16439733.8258057,24595.3986057289
330,OREGON,1,53606.5383300781,946.100121916631
331,OREGON,1,2611.29321289063,192.653886108914
332,OREGON,1,389080.819580078,4194.55949832655
333,OREGON,1,1675.7939453125,178.417401650529
334,OREGON,1,5160.99047851563,332.335619540424
335,OREGON,1,3386.32153320313,232.010400175691
336,OREGON,1,473766.000976563,3283.66187580378
337,OREGON,0,1400283638.09155,1429831.69583121
338,OREGON,2,2444.55792236328,186.168619821351
339,OREGON,2,3016.21771240234,208.183287448079
340,OREGON,2,804.92431640625,111.398618747901
341,OREGON,2,1854.03497314453,164.854718320567
342,OREGON,2,90283.8765258789,1571.90304727493
343,OREGON,2,1259.70428466797,139.406939002896
344,OREGON,2,933.630676269531,115.808120981764
345,OREGON,2,2803.65740966797,218.358667320156
346,OREGON,2,25887.2770996094,595.886335181907
347,OREGON,2,526.054504394531,91.2720225706107
348,OREGON,2,472.306457519531,83.1219242698157
349,OREGON,2,424.605224609375,83.049948502246
350,OREGON,2,616.699768066406,98.9398092741185
351,OREGON,2,352.398376464844,79.606068565533
352,OREGON,2,628.829956054688,99.5362576804357
353,OREGON,2,21917.3923950195,569.555938288001
354,OREGON,2,15151.2053833008,458.827947665509
355,OREGON,2,869.206665039063,116.647386531265
356,OREGON,2,2706.63903808594,202.12172283178
357,OREGON,2,961.103759765625,120.698477504377
358,OREGON,2,3165.57611083984,216.610334509831
359,OREGON,2,1221.10272216797,132.039989327206
360,OREGON,2,849.210266113281,112.279353457698
361,OREGON,2,3864.96539306641,254.696413909075
362,OREGON,2,516.549743652344,88.4718749040722
363,OREGON,2,392.655822753906,85.7117819522955
364,OREGON,2,437.395202636719,82.3714701082463
365,OREGON,2,7443.52233886719,376.635326228852
366,OREGON,2,484.954528808594,90.717423026307
367,OREGON,2,1565.73565673828,149.714762115716
368,OREGON,2,1449.24780273438,146.535340636023
369,OREGON,2,5471.47900390625,275.141625028033
370,OREGON,2,828.540283203125,113.955736784373
371,OREGON,2,3144.27416992188,232.596630723245
372,OREGON,2,9014.25518798828,355.540573110512
373,OREGON,2,5584.40191650391,303.464445048834
374,OREGON,2,1684.09088134766,158.554545174938
375,OREGON,2,2588.66442871094,195.781068001416
376,OREGON,2,569.001281738281,97.6715526930423
377,OREGON,1,11210475.8433838,29068.2918287876
378,OREGON,2,881.544250488281,115.477402446587
379,OREGON,2,6211.27099609375,334.464796236611
380,OREGON,2,811.997802734375,107.296898911196
381,OREGON,2,28908.6221923828,744.267871188714
382,OREGON,2,15179.0556030273,484.391759627914
383,OREGON,2,12927.6368408203,468.573945578865
384,OREGON,2,8790.16540527344,340.362517765292
385,OREGON,2,8619.17333984375,457.372689169331
386,OREGON,2,2925.2451171875,203.09162121018
387,OREGON,2,1527.57537841797,150.584738303943
388,OREGON,2,3185.13232421875,209.720039573901
389,OREGON,2,74903.9176025391,1121.6989691667
390,OREGON,2,1616.56848144531,148.583907475889
391,OREGON,2,1369.36010742188,140.244713749913
392,OREGON,2,609.23388671875,98.0444738049221
393,OREGON,2,1061.61145019531,124.519748527371
394,OREGON,2,1994.28002929688,166.723983429718
395,OREGON,2,4920.71734619141,277.939600516482
396,OREGON,2,686.474487304688,104.257599200354
397,OREGON,2,4800.55401611328,260.01750952431
398,OREGON,2,1624.02905273438,154.262493125197
399,OREGON,2,4800.78479003906,274.742623895352
400,OREGON,2,4747.85345458984,278.046816884232
401,OREGON,2,1085.3623046875,128.742521053708
402,OREGON,2,656.330200195313,98.9583467895579
403,OREGON,2,10306.8313598633,375.640480681334
404,OREGON,2,3259.58483886719,212.192888558719
405,OREGON,2,2578.17913818359,190.594858133271
406,OREGON,2,693.63720703125,108.039206329687
407,OREGON,2,638.487243652344,98.4706569463955
408,OREGON,2,2890.76293945313,211.672588380003
409,OREGON,2,698.693115234375,102.873756099289
410,OREGON,2,556.341674804688,93.9121074111118
411,OREGON,2,881.416137695313,118.219762461838
412,OREGON,2,21199.4904174805,530.061941893492
413,OREGON,2,44957.1682128906,779.990947663918
414,OREGON,2,54919.0277099609,852.026604570737
415,OREGON,2,25735.3506469727,584.652284409867
416,OREGON,1,125260.26953125,2036.70858224594
417,OREGON,1,5838.68212890625,291.109189306987
418,OREGON,1,110756.938110352,1380.07506979064
419,OREGON,2,88821.8400878906,1090.42932828811
420,OREGON,2,9056.52197265625,393.769075368296
421,OREGON,2,692.759399414063,107.729864563937
422,OREGON,2,2270.85137939453,177.685654343146
423,OREGON,2,1068.82135009766,125.34046239744
424,OREGON,2,1153.46185302734,137.097327525578
425,OREGON,2,3933.74267578125,229.795365374671
426,OREGON,1,31954.6901855469,771.708437508657
427,OREGON,1,59010.1484375,1070.24433878678
428,OREGON,1,404475.847167969,3569.55341346999
429,OREGON,1,82938.1826171875,1458.13719713468
430,OREGON,1,20625.0532226563,828.013377506296
431,OREGON,1,15312.8364257813,591.544339011091
432,OREGON,1,1086500.91333008,8664.52783507553
433,OREGON,1,2508153.69189453,15625.8894255874
434,OREGON,1,630345.808837891,4151.40433495563
435,OREGON,2,5582.68371582031,325.236521674846
436,OREGON,2,6418.91107177734,323.801052145078
437,OREGON,2,22805.4922485352,585.246890043445
438,OREGON,1,2604.6328125,197.167611568903
439,OREGON,2,52001.2841186523,1066.52095320949
440,OREGON,2,8472.82580566406,385.403859946761
441,OREGON,1,1580293.0289917,6876.58060440096
442,OREGON,1,4216.65747070313,284.769772835734
443,OREGON,1,4338.36645507813,295.067986096405
444,OREGON,1,5820.74291992188,328.534229233889
445,OREGON,2,2075.02294921875,177.006889452252
446,OREGON,2,2679.21893310547,192.958164304596
447,OREGON,2,53564.4991455078,908.011354138524
448,OREGON,1,1055.46118164063,119.866802303723
449,OREGON,1,2862.1044921875,208.434458023937
450,OREGON,2,2699.78289794922,206.073559905682
451,OREGON,2,1849.87567138672,168.667130993102
452,OREGON,2,13788.9153442383,435.218613512011
453,OREGON,2,3586.28802490234,247.878003905148
454,OREGON,1,127794.475341797,1552.8522351423
455,OREGON,1,1367.99243164063,142.108385535378
456,OREGON,1,2302.568359375,178.732495083363
457,OREGON,2,10272.5922241211,440.831411451891
458,OREGON,2,1882.16912841797,173.537354652932
459,OREGON,2,2135.81127929688,177.559941543529
460,OREGON,2,3611.94006347656,242.865456457
461,OREGON,1,631.96826171875,104.79124652273
462,OREGON,1,1475.93212890625,145.307432078225
463,OREGON,1,543.970947265625,95.6575283754286
464,OREGON,1,739.96484375,104.326218119934
465,OREGON,1,1643.91625976563,153.120322196811
466,OREGON,1,3473.84008789063,225.459585513025
467,OREGON,1,2947.86865234375,264.167648809501
468,OREGON,1,1293.93334960938,141.598103825544
469,OREGON,1,1391.94067382813,143.676126880136
470,OREGON,1,1385.9443359375,139.951291928377
471,OREGON,1,1435.931640625,145.765867723335
472,OREGON,1,1091.95361328125,129.976978296242
473,OREGON,1,2451.90991210938,184.278709653965
474,OREGON,1,1115.95629882813,136.788157030911
475,OREGON,1,2395.93237304688,188.606936800095
476,OREGON,1,4073.87963867188,283.66189098283
477,OREGON,1,1807.98217773438,160.195535419408
478,OREGON,1,2439.92138671875,209.987489872306
479,OREGON,1,2101.96899414063,188.956224346418
480,OREGON,1,2321.923828125,194.169269813494
481,OREGON,1,2693.974609375,200.605842050566
482,OREGON,2,2863.01055908203,205.732512022021
483,OREGON,2,2994.56494140625,205.585093473968
484,OREGON,2,1054.06884765625,123.183912360643
485,OREGON,2,4620.44262695313,258.516473269109
486,OREGON,2,1290.75042724609,135.593182776466
487,OREGON,2,3936.20086669922,244.626866717845
488,OREGON,2,1685.28985595703,157.05021750463
489,OREGON,2,29897.0230712891,892.805782089773
490,OREGON,1,613008.786621094,7877.35007218829
491,OREGON,1,28420.0914306641,813.852499322744
492,OREGON,2,10035.381652832,380.262946520683
493,OREGON,2,1880.96307373047,167.017214625308
494,OREGON,2,1523.16870117188,150.974180343715
495,OREGON,2,2385.9208984375,188.150211441063
496,OREGON,2,5548.92755126953,275.826675635398
497,OREGON,2,19983.5090332031,697.945608207341
498,OREGON,2,6421.21398925781,302.086208154227
499,OREGON,2,17629.6665039063,488.231478679017
500,OREGON,2,17197.1259155273,725.509939654521
501,OREGON,1,1361.69348144531,143.991803357991
502,OREGON,1,64321.541015625,1376.85414688364
503,OREGON,1,4307.03295898438,254.526019881842
504,OREGON,1,1743.61145019531,165.25896196986
505,OREGON,1,28725.6473388672,717.281469825631
506,OREGON,1,12110.711730957,429.149146827825
507,OREGON,1,2282.9443359375,216.312701766238
508,OREGON,1,2055926.55236816,7014.2472437312
509,OREGON,1,6360.28100585938,308.736258493702
510,OREGON,1,75299.6485595703,1061.02386986043
511,OREGON,1,1809.53588867188,158.834674340785
512,OREGON,1,3269.03820800781,207.054639701633
513,OREGON,1,3362.29748535156,219.510443197573
514,OREGON,1,115479.561035156,1416.96144170812
515,OREGON,1,177271.727294922,2258.9841030051
516,OREGON,1,1028.6611328125,119.77042742789
517,OREGON,1,2299.68041992188,191.904008031248
518,OREGON,1,3059.06115722656,206.719589023477
519,OREGON,1,1529.52392578125,150.553821577061
520,OREGON,1,2856.25280761719,213.504787697027
521,OREGON,1,5655.78088378906,284.874084471186
522,OREGON,1,1120.37219238281,134.294578480103
523,OREGON,1,63718.1516113281,1261.57183922422
524,OREGON,1,1326.76477050781,141.877658041689
525,OREGON,1,94023.6241455078,1239.82585737272
526,OREGON,1,324.06689453125,97.7633606899444
527,OREGON,1,22248.4604492188,764.284885730558
528,OREGON,1,5504.17565917969,288.51871197154
529,OREGON,1,990.971801757813,114.606946656387
530,OREGON,1,759.382080078125,101.395299853089
531,OREGON,1,13175.0118408203,439.780363217934
532,OREGON,1,7884.32421875,347.591577248724
533,OREGON,1,378136.419921875,2517.91771522531
534,OREGON,1,785602.149902344,7667.00811239345
535,OREGON,1,12835.9553222656,432.369590059741
536,OREGON,1,47065.361328125,1130.18482899421
537,OREGON,1,16305.2956542969,492.377757171628
538,OREGON,1,1702.22766113281,168.15296246533
539,OREGON,1,441973.769287109,4442.31954341297
540,OREGON,1,6910.32189941406,324.902192247017
541,OREGON,1,2250.23046875,185.454280378617
542,OREGON,1,57154898.7279053,72021.3972832417
543,OREGON,1,3414.71765136719,219.83868258005
544,OREGON,1,8714.52734375,373.036288627046
545,OREGON,1,146186.157714844,2493.04298355862
546,OREGON,1,3705926.80322266,17067.2999698899
547,OREGON,1,2838.41186523438,194.225360653344
548,OREGON,1,246548.349487305,2316.80894514704
549,OREGON,1,722517.381713867,4422.13129428939
550,OREGON,1,61898.0922851563,1197.13471349163
551,OREGON,1,2363.50805664063,181.895684862847
552,OREGON,1,1760.51733398438,154.921403356787
553,OREGON,1,2460.41674804688,178.812023015096
554,OREGON,1,2304.2802734375,175.080058932102
555,OREGON,1,15704.7437744141,486.717013328805
556,OREGON,1,3623.3271484375,223.038157257589
557,OREGON,1,6466.02941894531,330.419136895715
558,OREGON,1,30139.0601806641,968.293584699107
559,OREGON,2,14508.3857421875,490.133529468163
560,OREGON,1,8269.703125,332.196623424544
561,OREGON,1,3914.11267089844,228.790629010568
562,OREGON,2,18074.2696533203,746.031190327093
563,OREGON,1,1814211.51281738,8839.21388539361
564,OREGON,1,3903.37377929688,251.232561277206
565,OREGON,1,2158.966796875,210.457674120567
566,OREGON,1,24504.0016479492,851.007807815588
567,OREGON,1,195071.549194336,2582.77229231058
568,OREGON,0,1631159.90539551,11705.4863001788
569,OREGON,1,90234357.9730225,87763.9379947736
570,OREGON,1,11720.5478515625,433.770014533314
571,OREGON,1,1457081.0189209,6823.29343048151
572,OREGON,1,399491.122802734,4108.91242592357
573,OREGON,1,5997.76013183594,304.518427390013
574,OREGON,1,123782.859375,1997.82553344272
575,OREGON,1,192828.509765625,2322.48705947432
576,OREGON,1,50378.3332519531,1467.30331093387
577,OREGON,1,1114.48791503906,128.921838196144
578,OREGON,1,21196.7983398438,617.812921877893
579,OREGON,1,11360.2396240234,409.890227367506
580,OREGON,1,1830.56628417969,165.934854849891
581,OREGON,1,2132.06640625,179.436095270976
582,OREGON,1,1130.64331054688,121.382225189315
583,OREGON,1,1152.17358398438,126.954125909019
584,OREGON,1,13621.5202636719,481.842917734722
585,OREGON,1,4285.65954589844,267.740273543801
586,OREGON,1,6288.52075195313,316.183166012383
587,OREGON,1,11720.9766845703,392.900998194995
588,OREGON,1,113908.965209961,1603.04654719018
589,OREGON,1,1561.36279296875,149.548556430142
